window,train_start,train_end,test_start,risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,use_put_spreads,use_call_spreads,min_hedge,budget_tiers,train_cagr,train_max_dd,test_cagr,test_max_dd,test_vol,test_sharpe,score
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.12,0.4,0.7,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.030043259105627107,0.2605764975463718,0.08752164544885188,0.0842496660910993,0.11847406919632493,1.5064828652908269,0.08752164544885188
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.08,0.4,0.7,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.03557912230338278,0.16440194651636428,-0.0075888646490851475,0.051839059684782335,0.07139754765839917,1.4264731368977788,-0.0075888646490851475
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.08,0.4,0.8,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.03851234231043943,0.1566416255207557,-0.03539531356967618,0.035388026155866226,0.05446755921762016,1.504596480961664,-0.03539531356967618
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.3,0.12,0.4,0.7,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03558179161312636,0.2669326614782445,0.08448735475837399,0.08161417482968286,0.11776254587787312,1.6368608220516154,0.08448735475837399
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.12,0.4,0.7,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.06483425143229427,0.2633569262886271,-0.058452656631162614,0.06461404012557893,0.0998185853811385,1.4367992015347792,-0.058452656631162614
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.08,0.5,0.8,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.023815854360491162,0.13616011687936844,0.028055433955490816,0.05064835101836477,0.0670625559803095,1.4936969477923312,0.028055433955490816
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.12,0.5,0.8,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.027413367394402588,0.1547451033628844,0.016684793944977683,0.0513225907996958,0.07067578731017922,1.421509498170445,0.016684793944977683
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.08,0.5,0.8,"[30, 60, 90]",10,False,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.013618931220560793,0.09456152165245302,0.051318210597021574,0.035392033480268065,0.05252790564494887,1.722741220688226,0.051318210597021574
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.2,0.08,0.3,0.7,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.07368903099343704,0.2710438301435191,-0.05140335848173472,0.06664509372978093,0.10516906554658385,1.7096201637373518,-0.05140335848173472
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.12,0.3,0.7,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.0377088817723521,0.15932912331624646,-0.03464487368286795,0.0358351294576732,0.054743109749116725,1.465685000795877,-0.03464487368286795
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.08,0.3,0.7,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.009552058897103866,0.10164055135574804,0.12399334292687936,0.045642028565580015,0.06209623485242133,1.4093587173737028,0.12399334292687936
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.12,0.3,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.02355254590765532,0.1626665156310788,0.029568003976409463,0.04948477319300367,0.06853582875099704,1.4724795734813556,0.029568003976409463
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.25,0.08,0.4,0.7,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.03850039807311656,0.15674221268108984,-0.035406815564587246,0.03545018831759206,0.05450087693446231,1.5028090502521698,-0.035406815564587246
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.2,0.08,0.5,0.7,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.053443536368517286,0.2076349056975356,0.010932681810676526,0.059828974315026096,0.09907304205453053,1.7912621979341827,0.010932681810676526
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.12,0.4,0.8,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.03851353712097072,0.1566326903704846,-0.035384763443908174,0.03538809075973463,0.054468964912025526,1.5048258938427868,-0.035384763443908174
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.12,0.4,0.8,"[30, 60, 90]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.007851617866851734,0.11509903636852392,0.07244122923708174,0.04839751283590126,0.06479161221122036,1.4397943897022056,0.07244122923708174
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.3,0.08,0.4,0.8,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.02110143830401645,0.1606944355467731,0.03857542760437105,0.04934422107987661,0.06852571480720024,1.4889289649462312,0.03857542760437105
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.08,0.3,0.7,"[35, 70, 105]",7,True,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.0648983107650466,0.2632262372915586,-0.05591032427527076,0.0638150176372163,0.09919363197151611,1.474184239948097,-0.05591032427527076
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.2,0.08,0.4,0.8,"[30, 60, 90]",10,False,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.023901411780437032,0.1095668330811003,0.013141288669610951,0.0350614126740896,0.05282845449723492,1.6143658205003109,0.013141288669610951
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.12,0.4,0.8,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.003922766909067343,0.09956116303136235,0.09586725141374663,0.039540536101529335,0.055004411952584695,1.434477496437599,0.09586725141374663
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.25,0.12,0.3,0.8,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.035316036607180745,0.2666713173441351,0.07427176669431557,0.0823923315100351,0.11678437027395037,1.5623720784136699,0.07427176669431557
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.12,0.5,0.7,"[30, 60, 90]",10,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.02128833499636451,0.16062517987208386,0.039481696446754144,0.04857919730674699,0.06788370544629825,1.523495782056859,0.039481696446754144
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.2,0.12,0.5,0.7,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.00716650136321717,0.09260963334139197,0.11318150743661337,0.032881328235557415,0.04969704555718702,1.699284519010932,0.11318150743661337
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.08,0.5,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.019199377109447857,0.15902875469411218,0.04790563562370753,0.047394526929039664,0.06675866461117946,1.57205289547539,0.04790563562370753
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.2,0.12,0.4,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.020226855875634997,0.15970211053846378,0.04472736660113297,0.04746904613084074,0.06688260122358186,1.5712386435108388,0.04472736660113297
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.12,0.5,0.8,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.038487301962346177,0.1567387026994582,-0.03537393796422372,0.03544947898491529,0.054499277944670695,1.5027222126712791,-0.03537393796422372
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.12,0.3,0.7,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.004908769954124814,0.1019735075877451,0.11188198274815075,0.045798434583369206,0.06343649493265349,1.4294488708359172,0.11188198274815075
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.08,0.4,0.7,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.07455549875957823,0.26437088599256936,-0.05237907015975973,0.06586244442592114,0.10771734784451635,1.6882196169587775,-0.05237907015975973
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.08,0.5,0.7,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.02054631242747018,0.2514709372540369,0.12378103532446882,0.07729559774181363,0.11062277360779334,1.6351708818819688,0.12378103532446882
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.12,0.3,0.8,"[30, 60, 90]",7,False,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.06799000827983381,0.2722508258108116,-0.03373346022438384,0.06529759372076385,0.1066547025753007,1.6864298670583213,-0.03373346022438384
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.08,0.5,0.8,"[35, 70, 105]",10,True,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.020764117411705918,0.15984509156073273,0.037882965050314965,0.04927876677727562,0.06821475364174182,1.4706239750309413,0.037882965050314965
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.3,0.08,0.3,0.8,"[30, 60, 90]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03794788216784406,0.15888323894480563,-0.033866700274181705,0.035504435594559326,0.05449901835089689,1.5002636032309804,-0.033866700274181705
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.25,0.08,0.4,0.8,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.07825927057132631,0.25954973066208076,-0.06295566206810155,0.06635949307871979,0.10841861077167457,1.6862247544568938,-0.06295566206810155
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.25,0.08,0.5,0.7,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.07756994862037137,0.2681786721292729,-0.061013331043610175,0.06628731441652395,0.10829868296702952,1.686238671301992,-0.061013331043610175
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.25,0.12,0.5,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.021279811609127952,0.16062147082125838,0.03951011586524067,0.04857940303051457,0.06788357322012475,1.5235130571469415,0.03951011586524067
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.08,0.3,0.8,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.03237010392560935,0.2650503804294533,0.09179774898408977,0.08220914072203934,0.11752293980242164,1.6118957431715326,0.09179774898408977
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.12,0.3,0.7,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.03795508625129773,0.1588779100448426,-0.033887425871485966,0.03550482617913318,0.054499939065528066,1.500261037223039,-0.033887425871485966
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.08,0.4,0.7,"[35, 70, 105]",14,False,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.043414446564386866,0.15007208809384817,-0.033196138212964854,0.03639980695591275,0.058724528591423075,1.698410187096724,-0.033196138212964854
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.2,0.08,0.5,0.7,"[35, 70, 105]",10,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.019926957355764885,0.15879805181047493,0.04142999176365558,0.04841866641582481,0.0673279421269963,1.5012469317980304,0.04142999176365558
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.08,0.3,0.7,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.005963247862559085,0.1012643508659546,0.11504677537595454,0.04577479117583126,0.06334647126271865,1.4262237489526737,0.11504677537595454
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.08,0.5,0.7,"[35, 70, 105]",10,False,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.047854640510683444,0.1535684998607478,-0.04607147620529617,0.0366494185456607,0.05913071137283276,1.698355265884726,-0.04607147620529617
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.12,0.3,0.8,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.03534412389643382,0.26663411350725225,0.07835850079132967,0.07902025565723567,0.11333593883691775,1.6403505592990453,0.07835850079132967
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.25,0.08,0.4,0.7,"[35, 70, 105]",10,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.022416195569203934,0.1619139983695579,0.03541219522570915,0.04812616469863214,0.06719238639868194,1.5320945375484447,0.03541219522570915
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.25,0.08,0.5,0.7,"[30, 60, 90]",14,True,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.03849234911111232,0.15672721333518883,-0.03537728158635989,0.035445811986285325,0.05449757251999634,1.5029928512583277,-0.03537728158635989
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.08,0.5,0.7,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.03223166473860717,0.16390353001099858,0.002177110424820272,0.051672382721082585,0.07120940420831076,1.4204628708512466,0.002177110424820272
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.12,0.4,0.8,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.06493053828651729,0.2632456205175188,-0.05601979919030542,0.06381822078876609,0.09919698807239183,1.4740205780845035,-0.05601979919030542
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.25,0.12,0.3,0.7,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.0380160914597667,0.15889616055762876,-0.03399351287646257,0.03542397228141702,0.054460129608619304,1.5028113621624761,-0.03399351287646257
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.08,0.5,0.8,"[35, 70, 105]",7,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.03954497726324202,0.2494217750375395,0.07702268323533046,0.07899012118742223,0.11759748574367314,1.6856373937279026,0.07702268323533046
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.12,0.5,0.7,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.08246716212313232,0.2644551760904276,-0.0724148546836818,0.0642274783895269,0.10671455867646182,1.7456455416272922,-0.0724148546836818
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.2,0.08,0.5,0.7,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.031186395391262,0.15862538203012547,0.005488474081750017,0.05157812654596274,0.07107674847170048,1.4234374849719766,0.005488474081750017
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.12,0.5,0.7,"[35, 70, 105]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.02099847946069555,0.1595046140070435,0.038326545786594446,0.04849745554068594,0.06746876407606167,1.503020715600136,0.038326545786594446
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.2,0.12,0.4,0.8,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.021307103503859448,0.1606457698340355,0.0394276696012863,0.04858317044505315,0.06788764920472119,1.5234992653322044,0.0394276696012863
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.08,0.4,0.7,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.03799096037590244,0.15877795608582573,-0.035416742192541206,0.035789700566401635,0.05473445773111809,1.4674855208190047,-0.035416742192541206
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.08,0.4,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.048100025669481905,0.2666626998991188,0.029857430191339462,0.09135133348277655,0.1278423867696799,1.4231332210338783,0.029857430191339462
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.08,0.4,0.8,"[30, 60, 90]",7,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.06728251484712622,0.2606440832825468,-0.06277907918933545,0.06416762844513567,0.09963472172672931,1.4722400605967616,-0.06277907918933545
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.2,0.12,0.5,0.8,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.025160225805363923,0.2574224563907156,0.12112342588907898,0.07808601583603189,0.1135298621233392,1.6999271326973546,0.12112342588907898
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.08,0.3,0.8,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.022709640155418098,0.1621212360605499,0.033670018719182515,0.049463062994914236,0.06869308440943728,1.4889265457091796,0.033670018719182515
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.12,0.3,0.7,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03769666300916197,0.15931374743645765,-0.03459276062985572,0.035834460999726564,0.054743371560608683,1.4659593969254583,-0.03459276062985572
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.08,0.5,0.8,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.04388292888188372,0.1489153053308,-0.05260738445942015,0.030072835114735897,0.05101587576749844,1.5823600022510642,-0.05260738445942015
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.08,0.5,0.7,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.008234501750509882,0.0918812681180166,0.11641703191505615,0.03282894357070714,0.04959152268220713,1.696722573224099,0.11641703191505615
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.12,0.5,0.8,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.002435606460813311,0.1097790406210731,0.08596240301368718,0.037311517436683886,0.05879544206551696,1.514063231568627,0.08596240301368718
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.3,0.12,0.5,0.8,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.0024359626843497573,0.10977948912194797,0.08512009698847889,0.03726142141355468,0.058580423140080336,1.5063260740099593,0.08512009698847889
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.3,0.12,0.4,0.8,"[30, 60, 90]",14,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.020826167887800007,0.11552603303509716,0.03343842246491158,0.03551388510921345,0.05506747459283897,1.7362107461746659,0.03343842246491158
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.12,0.3,0.7,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.026866125837403,0.1559413671904213,0.02448176489353715,0.04676851926486568,0.06830865869144437,1.5543465221200363,0.02448176489353715
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.08,0.5,0.7,"[30, 60, 90]",14,False,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.04982269341197543,0.15907035908748063,-0.05501925977005817,0.036561618719187006,0.055858045408496,1.738503343286992,-0.05501925977005817
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.2,0.12,0.4,0.7,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.0011630048776793966,0.10440131388243597,0.0866354887424694,0.03803921159497712,0.053369585423005766,1.473543735894114,0.0866354887424694
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.12,0.4,0.7,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.023626582745836733,0.162737040281913,0.031790641795999,0.049174959740275866,0.06856056369177285,1.5063899546005153,0.031790641795999
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.08,0.5,0.8,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.03001478061983054,0.16340141297765767,0.008892948868211237,0.05145594825422651,0.07096517250833802,1.421711331608612,0.008892948868211237
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.08,0.4,0.7,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.009390199501498109,0.11953001070929352,0.0711352592436969,0.05030424450332858,0.06739240446348392,1.4377910755184156,0.0711352592436969
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.12,0.4,0.7,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.08325228951410524,0.2652355326592906,-0.08304769143243551,0.06714563470598692,0.10400273142437778,1.703391251351937,-0.08304769143243551
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.08,0.5,0.7,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.02107572951453951,0.160662660655785,0.03866565363645558,0.04934054032007294,0.06852281405623081,1.4890960897488472,0.03866565363645558
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.08,0.4,0.8,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.004414341532931743,0.11315724467656381,0.09412156333015309,0.04417564742328474,0.06479028591665828,1.586712076403232,0.09412156333015309
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.2,0.08,0.5,0.8,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.009835786189746898,0.09422337326977805,0.11834737950099816,0.03720804031022983,0.05439350784104451,1.4937370453514147,0.11834737950099816
