risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,budget_tiers,final_value,total_return,cagr,max_drawdown,vol,sharpe,score,shares_owned,total_trades
-0.2,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002143.0956647021,0.002143095664702123,0.0005364464553712089,0.043545381864311464,0.015140054423154026,0.043021214953769135,0.0005364464553712089,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002143.0956647021,0.002143095664702123,0.0005364464553712089,0.043545381864311464,0.015140054423154026,0.043021214953769135,0.0005364464553712089,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002143.0956647021,0.002143095664702123,0.0005364464553712089,0.043545381864311464,0.015140054423154026,0.043021214953769135,0.0005364464553712089,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002143.0956647021,0.002143095664702123,0.0005364464553712089,0.043545381864311464,0.015140054423154026,0.043021214953769135,0.0005364464553712089,1100,260
-0.2,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002136.2242783557,0.0021362242783557156,0.0005347278270240174,0.06858807336251001,0.023593703533738252,0.0344722983783681,0.0005347278270240174,1600,395
-0.2,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002136.2242783557,0.0021362242783557156,0.0005347278270240174,0.06858807336251001,0.023593703533738252,0.0344722983783681,0.0005347278270240174,1600,395
-0.2,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002136.2242783557,0.0021362242783557156,0.0005347278270240174,0.06858807336251001,0.023593703533738252,0.0344722983783681,0.0005347278270240174,1600,395
-0.2,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002136.2242783557,0.0021362242783557156,0.0005347278270240174,0.06858807336251001,0.023593703533738252,0.0344722983783681,0.0005347278270240174,1600,395
-0.15,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002123.6295719452,0.0021236295719451737,0.0005315776945860051,0.04355580343825727,0.015143806586716078,0.04269266414480532,0.0005315776945860051,1100,260
-0.15,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002123.6295719452,0.0021236295719451737,0.0005315776945860051,0.04355580343825727,0.015143806586716078,0.04269266414480532,0.0005315776945860051,1100,260
-0.15,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002123.6295719452,0.0021236295719451737,0.0005315776945860051,0.04355580343825727,0.015143806586716078,0.04269266414480532,0.0005315776945860051,1100,260
-0.15,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002123.6295719452,0.0021236295719451737,0.0005315776945860051,0.04355580343825727,0.015143806586716078,0.04269266414480532,0.0005315776945860051,1100,260
-0.15,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002091.0358145859,0.0020910358145858625,0.0005234253499399877,0.06810779847059548,0.023921757062747424,0.03385211063441573,0.0005234253499399877,1600,389
-0.15,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002091.0358145859,0.0020910358145858625,0.0005234253499399877,0.06810779847059548,0.023921757062747424,0.03385211063441573,0.0005234253499399877,1600,389
-0.15,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002091.0358145859,0.0020910358145858625,0.0005234253499399877,0.06810779847059548,0.023921757062747424,0.03385211063441573,0.0005234253499399877,1600,389
-0.15,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002091.0358145859,0.0020910358145858625,0.0005234253499399877,0.06810779847059548,0.023921757062747424,0.03385211063441573,0.0005234253499399877,1600,389
-0.2,0.15,-0.35,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002064.8035560021,0.0020648035560020942,0.0005168639978685441,0.06858807336251001,0.023594018534891216,0.03371471436054853,0.0005168639978685441,1600,395
-0.2,0.15,-0.35,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002064.8035560021,0.0020648035560020942,0.0005168639978685441,0.06858807336251001,0.023594018534891216,0.03371471436054853,0.0005168639978685441,1600,395
-0.2,0.15,-0.35,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002064.8035560021,0.0020648035560020942,0.0005168639978685441,0.06858807336251001,0.023594018534891216,0.03371471436054853,0.0005168639978685441,1600,395
-0.2,0.15,-0.35,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002064.8035560021,0.0020648035560020942,0.0005168639978685441,0.06858807336251001,0.023594018534891216,0.03371471436054853,0.0005168639978685441,1600,395
-0.15,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002054.8716130054,0.002054871613005409,0.0005143797338511558,0.06810779847059548,0.02391617252659618,0.0334760645495623,0.0005143797338511558,1600,389
-0.15,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002054.8716130054,0.002054871613005409,0.0005143797338511558,0.06810779847059548,0.02391617252659618,0.0334760645495623,0.0005143797338511558,1600,389
-0.15,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002054.8716130054,0.002054871613005409,0.0005143797338511558,0.06810779847059548,0.02391617252659618,0.0334760645495623,0.0005143797338511558,1600,389
-0.15,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002054.8716130054,0.002054871613005409,0.0005143797338511558,0.06810779847059548,0.02391617252659618,0.0334760645495623,0.0005143797338511558,1600,389
-0.15,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002044.0124388385,0.0020440124388384864,0.0005116635215847154,0.06810779847059548,0.02391939125113576,0.03336116948246089,0.0005116635215847154,1600,389
-0.15,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002044.0124388385,0.0020440124388384864,0.0005116635215847154,0.06810779847059548,0.02391939125113576,0.03336116948246089,0.0005116635215847154,1600,389
-0.15,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002044.0124388385,0.0020440124388384864,0.0005116635215847154,0.06810779847059548,0.02391939125113576,0.03336116948246089,0.0005116635215847154,1600,389
-0.15,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002044.0124388385,0.0020440124388384864,0.0005116635215847154,0.06810779847059548,0.02391939125113576,0.03336116948246089,0.0005116635215847154,1600,389
-0.2,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002030.1374270202,0.002030137427020236,0.0005081929237904514,0.043545381864311464,0.015137054037300174,0.04115947931366602,0.0005081929237904514,1100,260
-0.2,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002030.1374270202,0.002030137427020236,0.0005081929237904514,0.043545381864311464,0.015137054037300174,0.04115947931366602,0.0005081929237904514,1100,260
-0.2,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002030.1374270202,0.002030137427020236,0.0005081929237904514,0.043545381864311464,0.015137054037300174,0.04115947931366602,0.0005081929237904514,1100,260
-0.2,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002030.1374270202,0.002030137427020236,0.0005081929237904514,0.043545381864311464,0.015137054037300174,0.04115947931366602,0.0005081929237904514,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002015.0378135821,0.0020150378135821083,0.0005044159718394781,0.06858807336251001,0.02359482368656405,0.033186575218780566,0.0005044159718394781,1600,395
-0.2,0.15,-0.3,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002015.0378135821,0.0020150378135821083,0.0005044159718394781,0.06858807336251001,0.02359482368656405,0.033186575218780566,0.0005044159718394781,1600,395
-0.2,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002015.0378135821,0.0020150378135821083,0.0005044159718394781,0.06858807336251001,0.02359482368656405,0.033186575218780566,0.0005044159718394781,1600,395
-0.2,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002015.0378135821,0.0020150378135821083,0.0005044159718394781,0.06858807336251001,0.02359482368656405,0.033186575218780566,0.0005044159718394781,1600,395
-0.15,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002003.829992638,0.0020038299926379696,0.0005016124684358303,0.06810779847059548,0.023913559205783193,0.032942999909057684,0.0005016124684358303,1600,389
-0.15,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002003.829992638,0.0020038299926379696,0.0005016124684358303,0.06810779847059548,0.023913559205783193,0.032942999909057684,0.0005016124684358303,1600,389
-0.15,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002003.829992638,0.0020038299926379696,0.0005016124684358303,0.06810779847059548,0.023913559205783193,0.032942999909057684,0.0005016124684358303,1600,389
-0.15,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002003.829992638,0.0020038299926379696,0.0005016124684358303,0.06810779847059548,0.023913559205783193,0.032942999909057684,0.0005016124684358303,1600,389
-0.2,0.15,-0.3,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1001955.7357377057,0.0019557357377057195,0.0004895819944894519,0.06858807336251001,0.023595174040053873,0.03255747463586051,0.0004895819944894519,1600,395
-0.2,0.15,-0.3,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1001955.7357377057,0.0019557357377057195,0.0004895819944894519,0.06858807336251001,0.023595174040053873,0.03255747463586051,0.0004895819944894519,1600,395
-0.2,0.15,-0.3,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1001955.7357377057,0.0019557357377057195,0.0004895819944894519,0.06858807336251001,0.023595174040053873,0.03255747463586051,0.0004895819944894519,1600,395
-0.2,0.15,-0.3,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1001955.7357377057,0.0019557357377057195,0.0004895819944894519,0.06858807336251001,0.023595174040053873,0.03255747463586051,0.0004895819944894519,1600,395
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001784.7666314117,0.0017847666314117377,0.00044681164867266254,0.06827242618066809,0.023921854556470393,0.030648031756561604,0.00044681164867266254,1600,389
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001784.7666314117,0.0017847666314117377,0.00044681164867266254,0.06827242618066809,0.023921854556470393,0.030648031756561604,0.00044681164867266254,1600,389
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001784.7666314117,0.0017847666314117377,0.00044681164867266254,0.06827242618066809,0.023921854556470393,0.030648031756561604,0.00044681164867266254,1600,389
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001784.7666314117,0.0017847666314117377,0.00044681164867266254,0.06827242618066809,0.023921854556470393,0.030648031756561604,0.00044681164867266254,1600,389
-0.15,0.1,-0.35,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001748.6024298313,0.0017486024298312842,0.0004377639599559835,0.06827242618066809,0.02391626644360655,0.030271124410515746,0.0004377639599559835,1600,389
-0.15,0.1,-0.35,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001748.6024298313,0.0017486024298312842,0.0004377639599559835,0.06827242618066809,0.02391626644360655,0.030271124410515746,0.0004377639599559835,1600,389
-0.15,0.1,-0.35,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001748.6024298313,0.0017486024298312842,0.0004377639599559835,0.06827242618066809,0.02391626644360655,0.030271124410515746,0.0004377639599559835,1600,389
-0.15,0.1,-0.35,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001748.6024298313,0.0017486024298312842,0.0004377639599559835,0.06827242618066809,0.02391626644360655,0.030271124410515746,0.0004377639599559835,1600,389
-0.15,0.15,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001747.1412491522,0.0017471412491522496,0.00043739839142586945,0.06824933007425782,0.02355834754222343,0.03035530122255385,0.00043739839142586945,1600,403
-0.15,0.15,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001747.1412491522,0.0017471412491522496,0.00043739839142586945,0.06824933007425782,0.02355834754222343,0.03035530122255385,0.00043739839142586945,1600,403
-0.15,0.15,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001747.1412491522,0.0017471412491522496,0.00043739839142586945,0.06824933007425782,0.02355834754222343,0.03035530122255385,0.00043739839142586945,1600,403
-0.15,0.15,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001747.1412491522,0.0017471412491522496,0.00043739839142586945,0.06824933007425782,0.02355834754222343,0.03035530122255385,0.00043739839142586945,1600,403
-0.15,0.1,-0.3,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001737.7432556644,0.0017377432556643616,0.00043504712530761935,0.06827242618066809,0.023919486667829476,0.030156625985753027,0.00043504712530761935,1600,389
-0.15,0.1,-0.3,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001737.7432556644,0.0017377432556643616,0.00043504712530761935,0.06827242618066809,0.023919486667829476,0.030156625985753027,0.00043504712530761935,1600,389
-0.15,0.1,-0.3,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001737.7432556644,0.0017377432556643616,0.00043504712530761935,0.06827242618066809,0.023919486667829476,0.030156625985753027,0.00043504712530761935,1600,389
-0.15,0.1,-0.3,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001737.7432556644,0.0017377432556643616,0.00043504712530761935,0.06827242618066809,0.023919486667829476,0.030156625985753027,0.00043504712530761935,1600,389
-0.15,0.15,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001710.9770475718,0.001710977047571796,0.00042835044800915156,0.06824933007425782,0.023552973207297243,0.02997251975451027,0.00042835044800915156,1600,403
-0.15,0.15,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001710.9770475718,0.001710977047571796,0.00042835044800915156,0.06824933007425782,0.023552973207297243,0.02997251975451027,0.00042835044800915156,1600,403
-0.15,0.15,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001710.9770475718,0.001710977047571796,0.00042835044800915156,0.06824933007425782,0.023552973207297243,0.02997251975451027,0.00042835044800915156,1600,403
-0.15,0.15,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001710.9770475718,0.001710977047571796,0.00042835044800915156,0.06824933007425782,0.023552973207297243,0.02997251975451027,0.00042835044800915156,1600,403
-0.15,0.15,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001700.1178734049,0.0017001178734048735,0.00042563353687752326,0.06824933007425782,0.023556058672303325,0.029856279066968066,0.00042563353687752326,1600,403
-0.15,0.15,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001700.1178734049,0.0017001178734048735,0.00042563353687752326,0.06824933007425782,0.023556058672303325,0.029856279066968066,0.00042563353687752326,1600,403
-0.15,0.15,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001700.1178734049,0.0017001178734048735,0.00042563353687752326,0.06824933007425782,0.023556058672303325,0.029856279066968066,0.00042563353687752326,1600,403
-0.15,0.15,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001700.1178734049,0.0017001178734048735,0.00042563353687752326,0.06824933007425782,0.023556058672303325,0.029856279066968066,0.00042563353687752326,1600,403
-0.15,0.1,-0.35,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001697.5608094638,0.0016975608094638446,0.00042499376904170383,0.06827242618066809,0.023913650843786355,0.02973754903172006,0.00042499376904170383,1600,389
-0.15,0.1,-0.35,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001697.5608094638,0.0016975608094638446,0.00042499376904170383,0.06827242618066809,0.023913650843786355,0.02973754903172006,0.00042499376904170383,1600,389
-0.15,0.1,-0.35,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001697.5608094638,0.0016975608094638446,0.00042499376904170383,0.06827242618066809,0.023913650843786355,0.02973754903172006,0.00042499376904170383,1600,389
-0.15,0.1,-0.35,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001697.5608094638,0.0016975608094638446,0.00042499376904170383,0.06827242618066809,0.023913650843786355,0.02973754903172006,0.00042499376904170383,1600,389
-0.15,0.15,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001659.9354272044,0.0016599354272043565,0.000415579897587115,0.06824933007425782,0.023550466201876803,0.02943067249320652,0.000415579897587115,1600,403
-0.15,0.15,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001659.9354272044,0.0016599354272043565,0.000415579897587115,0.06824933007425782,0.023550466201876803,0.02943067249320652,0.000415579897587115,1600,403
-0.15,0.15,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1001659.9354272044,0.0016599354272043565,0.000415579897587115,0.06824933007425782,0.023550466201876803,0.02943067249320652,0.000415579897587115,1600,403
-0.15,0.15,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001659.9354272044,0.0016599354272043565,0.000415579897587115,0.06824933007425782,0.023550466201876803,0.02943067249320652,0.000415579897587115,1600,403
-0.2,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001529.6099153032,0.0015296099153031828,0.00038297040269497096,0.06837785325721571,0.02391512253332797,0.02797910032760052,0.00038297040269497096,1600,389
-0.2,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1001529.6099153032,0.0015296099153031828,0.00038297040269497096,0.06837785325721571,0.02391512253332797,0.02797910032760052,0.00038297040269497096,1600,389
